tipo_poder_id	tipo_poder_nombre	categoria	entidad_id	entidad_nombre	cantidad
5	Gobiernos locales		10912	MUNICIPALIDAD DISTRITAL DE LLAPA (MDLL)	
5	Gobiernos locales		13206	MUNICIPALIDAD DISTRITAL DE LLOCHEGUA (MD-LLOCHEGUA)	
5	Gobiernos locales		11954	MUNICIPALIDAD DISTRITAL DE LOCROJA (MD-LOCROJA)	
5	Gobiernos locales		10156	MUNICIPALIDAD DISTRITAL DE LONYA CHICO (MD-LONYA CHICO)	
5	Gobiernos locales		10200	MUNICIPALIDAD DISTRITAL DE LONYA GRANDE (MD-LONYA GRANDE)	
5	Gobiernos locales		11060	MUNICIPALIDAD DISTRITAL DE LOS AQUIJES (MDLA)	
5	Gobiernos locales		10814	MUNICIPALIDAD DISTRITAL DE LOS BAÑOS DE INCA (MDBI)	
5	Gobiernos locales		10064	MUNICIPALIDAD DISTRITAL DE LOS OLIVOS - LIMA (MDLO)	
5	Gobiernos locales		14091	MUNICIPALIDAD DISTRITAL DE LUCANAS (MD- LUCANAS)	
5	Gobiernos locales		11391	MUNICIPALIDAD DISTRITAL DE LUCMA (MDL)	
5	Gobiernos locales		10605	MUNICIPALIDAD DISTRITAL DE LUNAHUANÁ (MDL)	
5	Gobiernos locales		10066	MUNICIPALIDAD DISTRITAL DE LURÍN (MUNILURIN)	
5	Gobiernos locales		11054	MUNICIPALIDAD DISTRITAL DE MACHUPICCHU (MD - MACHUPICCHU)	
5	Gobiernos locales		10555	MUNICIPALIDAD DISTRITAL DE MADRIGAL	
5	Gobiernos locales		10067	MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR - LIMA (MDMM)	
5	Gobiernos locales		11864	MUNICIPALIDAD DISTRITAL DE MAJES (MD-MAJES)	
5	Gobiernos locales		10606	MUNICIPALIDAD DISTRITAL DE MALA (MDM)	
5	Gobiernos locales		13722	MUNICIPALIDAD DISTRITAL DE MANANTAY (MD - MANANTAY)	
5	Gobiernos locales		11604	MUNICIPALIDAD DISTRITAL DE MANCORA (MDMANCORA)	
5	Gobiernos locales		11165	MUNICIPALIDAD DISTRITAL DE MANCOS (MD-MANCOS)	
5	Gobiernos locales		11425	MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO (MDMAMM)	
5	Gobiernos locales		10992	MUNICIPALIDAD DISTRITAL DE MARANGANÍ (M.D.M)	
5	Gobiernos locales		11055	MUNICIPALIDAD DISTRITAL DE MARAS (MDM)	
5	Gobiernos locales		10770	MUNICIPALIDAD DISTRITAL DE MARCABAMBA (MDM)	
5	Gobiernos locales		11595	MUNICIPALIDAD DISTRITAL DE MARCAVELICA (MDM)	
5	Gobiernos locales		10510	MUNICIPALIDAD DISTRITAL DE MARISCAL CÁCERES (MDMC)	
5	Gobiernos locales		11166	MUNICIPALIDAD DISTRITAL DE MATACOTO (MDM/A)	
5	Gobiernos locales		11503	MUNICIPALIDAD DISTRITAL DE MAZAN (MUNIMAZAN)	
5	Gobiernos locales		18786	MUNICIPALIDAD DISTRITAL DE MEGANTONI (MDM)	
5	Gobiernos locales		10574	MUNICIPALIDAD DISTRITAL DE MEJIA (MD-MEJIA)	
5	Gobiernos locales		10487	MUNICIPALIDAD DISTRITAL DE MIRAFLORES - AREQUIPA (MDM)	
5	Gobiernos locales		10297	MUNICIPALIDAD DISTRITAL DE MIRGAS	
5	Gobiernos locales		11316	MUNICIPALIDAD DISTRITAL DE MOCHE (MD-MOCHE)	
5	Gobiernos locales		11432	MUNICIPALIDAD DISTRITAL DE MOCHUMI (MD - MOCHUMI)	
5	Gobiernos locales		11385	MUNICIPALIDAD DISTRITAL DE MOLLEPATA - LA LIBERTAD (MDM)	
5	Gobiernos locales		11404	MUNICIPALIDAD DISTRITAL DE MONSEFÚ (MDM)	
5	Gobiernos locales		11560	MUNICIPALIDAD DISTRITAL DE MONTERO (MD - MONTERO)	
5	Gobiernos locales		10376	MUNICIPALIDAD DISTRITAL DE MORALES (MDMORALES)	
5	Gobiernos locales		11848	MUNICIPALIDAD DISTRITAL DE MORO (MDM)	
5	Gobiernos locales		11433	MUNICIPALIDAD DISTRITAL DE MORROPE (MDM)	
5	Gobiernos locales		11434	MUNICIPALIDAD DISTRITAL DE MOTUPE (MD - MOTUPE)	
5	Gobiernos locales		13209	MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO (MD-ÑAHUIMPUQUIO)	
5	Gobiernos locales		11149	MUNICIPALIDAD DISTRITAL DE NEPEÑA (MDN)	
5	Gobiernos locales		10359	MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA (MDNC)	
5	Gobiernos locales		11780	MUNICIPALIDAD DISTRITAL DE NUEVA REQUENA (MDNR)	
5	Gobiernos locales		10607	MUNICIPALIDAD DISTRITAL DE NUEVO IMPERIAL (MDNI)	
5	Gobiernos locales		12077	MUNICIPALIDAD DISTRITAL DE OBAS (MD-OBAS)	
5	Gobiernos locales		11019	MUNICIPALIDAD DISTRITAL DE OCOBAMBA - LA CONVENCION - CUSCO (MDO)	
5	Gobiernos locales		10283	MUNICIPALIDAD DISTRITAL DE OLLEROS - ANCASH (MD-OLLEROS)	
5	Gobiernos locales		11435	MUNICIPALIDAD DISTRITAL DE OLMOS (MDO)	
5	Gobiernos locales		10190	MUNICIPALIDAD DISTRITAL DE OMIA (MD-OMIA)	
5	Gobiernos locales		11273	MUNICIPALIDAD DISTRITAL DE ONDORES (MDO)	
5	Gobiernos locales		10538	MUNICIPALIDAD DISTRITAL DE ORCOPAMPA (MDO)	
5	Gobiernos locales		11121	MUNICIPALIDAD DISTRITAL DE ORCOTUNA (MDO)	
5	Gobiernos locales		11695	MUNICIPALIDAD DISTRITAL DE ORURILLO (MDORURILLO)	
5	Gobiernos locales		11561	MUNICIPALIDAD DISTRITAL DE PACAIPAMPA (MD - PACAIPAMPA)	
5	Gobiernos locales		11337	MUNICIPALIDAD DISTRITAL DE PACANGA (MDP)	
5	Gobiernos locales		10608	MUNICIPALIDAD DISTRITAL DE PACARAN (MDP)	
5	Gobiernos locales		11356	MUNICIPALIDAD DISTRITAL DE PACASMAYO (M.D.P.)	
5	Gobiernos locales		10070	MUNICIPALIDAD DISTRITAL DE PACHACÁMAC (MDPACHACAMAC)	
5	Gobiernos locales		10676	MUNICIPALIDAD DISTRITAL DE PACHANGARA - CHURIN (MDPACHANGARA)	
5	Gobiernos locales		11738	MUNICIPALIDAD DISTRITAL DE PACHIA- TACNA. (MDP)	
5	Gobiernos locales		11497	MUNICIPALIDAD DISTRITAL DE PACOCHA (MD - PACOCHA)	
5	Gobiernos locales		12113	MUNICIPALIDAD DISTRITAL DE PACORA (MD-PACORA)	
5	Gobiernos locales		10384	MUNICIPALIDAD DISTRITAL DE PACUCHA (MDP)	
5	Gobiernos locales		11542	MUNICIPALIDAD DISTRITAL DE PADRE MÁRQUEZ (MDPM)	
5	Gobiernos locales		11325	MUNICIPALIDAD DISTRITAL DE PAIJÁN (MD - PAIJAN)	
5	Gobiernos locales		11739	MUNICIPALIDAD DISTRITAL DE PALCA - TACNA (MD-PALCA)	
5	Gobiernos locales		11286	MUNICIPALIDAD DISTRITAL DE PALCAMAYO (MD-PALCAMAYO)	
5	Gobiernos locales		11009	MUNICIPALIDAD DISTRITAL DE PALLPATA (MD-PALLPATA)	
5	Gobiernos locales		10380	MUNICIPALIDAD DISTRITAL DE PAPAPLAYA (MDPAPAPLAYA)	
5	Gobiernos locales		11772	MUNICIPALIDAD DISTRITAL DE PAPAYAL (MDPAPAYAL)	
5	Gobiernos locales		11461	MUNICIPALIDAD DISTRITAL DE PARACAS (MUNIPARACAS)	
5	Gobiernos locales		10150	MUNICIPALIDAD DISTRITAL DE PARAMONGA (MDP)	
5	Gobiernos locales		10728	MUNICIPALIDAD DISTRITAL DE PARAS (MDP)	
5	Gobiernos locales		11063	MUNICIPALIDAD DISTRITAL DE PARCONA (MD - PARCONA)	
5	Gobiernos locales		11365	MUNICIPALIDAD DISTRITAL DE PARCOY (MDP)	
5	Gobiernos locales		10360	MUNICIPALIDAD DISTRITAL DE PARDO MIGUEL (MDPM-N)	
5	Gobiernos locales		11521	MUNICIPALIDAD DISTRITAL DE PARINARI (MDP)	
5	Gobiernos locales		13348	MUNICIPALIDAD DISTRITAL DE PASTAZA (MD-PASTAZA)	
5	Gobiernos locales		11418	MUNICIPALIDAD DISTRITAL DE PATAPO (MD PÁTAPO)	
5	Gobiernos locales		13339	MUNICIPALIDAD DISTRITAL DE PATAZ (MD-PATAZ)	
5	Gobiernos locales		10160	MUNICIPALIDAD DISTRITAL DE PATIVILCA (MDP)	
5	Gobiernos locales		11918	MUNICIPALIDAD DISTRITAL DE PAUCARA (MDP)	
5	Gobiernos locales		10489	MUNICIPALIDAD DISTRITAL DE PAUCARPATA (MDP-PAUCARPATA)	
5	Gobiernos locales		12147	MUNICIPALIDAD DISTRITAL DE PAUCARTAMBO (MD-PAUCARTAMBO)	
5	Gobiernos locales		11987	MUNICIPALIDAD DISTRITAL DE PAZOS (MD-PAZOS)	
5	Gobiernos locales		11526	MUNICIPALIDAD DISTRITAL DE PEBAS (MD-PEBAS)	
5	Gobiernos locales		11125	MUNICIPALIDAD DISTRITAL DE PERENE (MDP)	
5	Gobiernos locales		11367	MUNICIPALIDAD DISTRITAL DE PIAS (MDPIAS)	
5	Gobiernos locales		11127	MUNICIPALIDAD DISTRITAL DE PICHANAQUI (MDP)	
5	Gobiernos locales		11024	MUNICIPALIDAD DISTRITAL DE PICHARI (MDPICHARI)	
5	Gobiernos locales		11409	MUNICIPALIDAD DISTRITAL DE PICSI (MUNIPICSI)	
5	Gobiernos locales		11098	MUNICIPALIDAD DISTRITAL DE PILCOMAYO (MDP)	
5	Gobiernos locales		12004	MUNICIPALIDAD DISTRITAL DE PILLCO MARCA (MDPM)	
5	Gobiernos locales		11032	MUNICIPALIDAD DISTRITAL DE PILLPINTO (MDP)	
5	Gobiernos locales		11410	MUNICIPALIDAD DISTRITAL DE PIMENTEL (MD - PIMENTEL)	
5	Gobiernos locales		10974	MUNICIPALIDAD DISTRITAL DE PISAC (MDP)	
5	Gobiernos locales		11426	MUNICIPALIDAD DISTRITAL DE PITIPO (MDPITIPO)	
5	Gobiernos locales		10993	MUNICIPALIDAD DISTRITAL DE PITUMARCA (MD - PITUMARCA)	
5	Gobiernos locales		11740	MUNICIPALIDAD DISTRITAL DE POCOLLAY (MDP)	
5	Gobiernos locales		10956	MUNICIPALIDAD DISTRITAL DE POMACANCHI (MDP)	
5	Gobiernos locales		11919	MUNICIPALIDAD DISTRITAL DE POMACOCHA (MD-POMACOCHA)	
5	Gobiernos locales		10886	MUNICIPALIDAD DISTRITAL DE POMAHUACA (MDP)	
5	Gobiernos locales		11419	MUNICIPALIDAD DISTRITAL DE POMALCA (MDP)	
5	Gobiernos locales		11420	MUNICIPALIDAD DISTRITAL DE PUCALA (MDP)	
5	Gobiernos locales		11099	MUNICIPALIDAD DISTRITAL DE PUCARÁ (MDP)	
5	Gobiernos locales		11427	MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO - FERREÑAFE - LAMBAYEQUE (MDPN-F)	
5	Gobiernos locales		12169	MUNICIPALIDAD DISTRITAL DE PUERTO BERMUDEZ (M.D.P.B)	
5	Gobiernos locales		10759	MUNICIPALIDAD DISTRITAL DE PULLO (MDP)	
5	Gobiernos locales		11505	MUNICIPALIDAD DISTRITAL DE PUNCHANA (MDP-PUNCHANA)	
5	Gobiernos locales		10575	MUNICIPALIDAD DISTRITAL DE PUNTA DE BOMBON (MDPB)	
5	Gobiernos locales		10073	MUNICIPALIDAD DISTRITAL DE PUNTA HERMOSA (MD-PUNTAHERMOSA)	
5	Gobiernos locales		10074	MUNICIPALIDAD DISTRITAL DE PUNTA NEGRA (MDPN)	
5	Gobiernos locales		11020	MUNICIPALIDAD DISTRITAL DE QUELLOUNO (MDQ)	
5	Gobiernos locales		11967	MUNICIPALIDAD DISTRITAL DE QUERCO (MDQ)	
5	Gobiernos locales		10717	MUNICIPALIDAD DISTRITAL DE QUINUA (MDQ)	
5	Gobiernos locales		10272	MUNICIPALIDAD DISTRITAL DE QUINUABAMBA (MDQ)	
5	Gobiernos locales		11051	MUNICIPALIDAD DISTRITAL DE QUIQUIJANA (MDQ)	
5	Gobiernos locales		10463	MUNICIPALIDAD DISTRITAL DE RANRACANCHA (MD-RANRACANCHA)	
5	Gobiernos locales		11168	MUNICIPALIDAD DISTRITAL DE RANRAHIRCA (MDR)	
5	Gobiernos locales		11326	MUNICIPALIDAD DISTRITAL DE RAZURI (MD - RAZURI)	
5	Gobiernos locales		10639	MUNICIPALIDAD DISTRITAL DE RICARDO PALMA (MDRP)	
5	Gobiernos locales		10321	MUNICIPALIDAD DISTRITAL DE RUMISAPA (MDR)	
5	Gobiernos locales		10422	MUNICIPALIDAD DISTRITAL DE SABAINO (MDSABAINO)	
5	Gobiernos locales		10494	MUNICIPALIDAD DISTRITAL DE SABANDIA (MDS)	
5	Gobiernos locales		10493	MUNICIPALIDAD DISTRITAL DE SACHACA (MDS)	
5	Gobiernos locales		11065	MUNICIPALIDAD DISTRITAL DE SALAS - ICA (MD - SALAS)	
5	Gobiernos locales		12114	MUNICIPALIDAD DISTRITAL DE SALAS - LAMBAYEQUE (MDS)	
5	Gobiernos locales		11318	MUNICIPALIDAD DISTRITAL DE SALAVERRY (MDS)	
5	Gobiernos locales		11598	MUNICIPALIDAD DISTRITAL DE SALITRAL - SULLANA (MD-SALITRAL)	
5	Gobiernos locales		11741	MUNICIPALIDAD DISTRITAL DE SAMA (MDS)	
5	Gobiernos locales		11481	MUNICIPALIDAD DISTRITAL DE SAMEGUA (MDS)	
5	Gobiernos locales		14137	MUNICIPALIDAD DISTRITAL DE SAMUGARI (MDS)	
5	Gobiernos locales		11102	MUNICIPALIDAD DISTRITAL DE SAN AGUSTIN DE CAJAS (MDSAC)	
5	Gobiernos locales		10641	MUNICIPALIDAD DISTRITAL DE SAN ANTONIO (MDSA)	
5	Gobiernos locales		10610	MUNICIPALIDAD DISTRITAL DE SAN ANTONIO - CAÑETE (MDSA)	
5	Gobiernos locales		10921	MUNICIPALIDAD DISTRITAL DE SAN BERNARDINO (MDSB)	
5	Gobiernos locales		10078	MUNICIPALIDAD DISTRITAL DE SAN BORJA (MDSANBORJA)	
5	Gobiernos locales		10335	MUNICIPALIDAD DISTRITAL DE SAN CRISTÓBAL (MDSC)	
5	Gobiernos locales		10362	MUNICIPALIDAD DISTRITAL DE SAN FERNANDO (MDSF)	
5	Gobiernos locales		12148	MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN (MDSFAY)	
5	Gobiernos locales		10761	MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE RAVACAYCO (MDSFDR)	
5	Gobiernos locales		11652	MUNICIPALIDAD DISTRITAL DE SAN GABAN (MPSANGABAN)	
5	Gobiernos locales		10915	MUNICIPALIDAD DISTRITAL DE SAN GREGORIO (MDSG)	
5	Gobiernos locales		10336	MUNICIPALIDAD DISTRITAL DE SAN HILARIÓN (MDSH)	
5	Gobiernos locales		11763	MUNICIPALIDAD DISTRITAL DE SAN JACINTO (MDSJ)	
5	Gobiernos locales		10175	MUNICIPALIDAD DISTRITAL DE SAN JERÓNIMO (MDSJ)	
5	Gobiernos locales		11217	MUNICIPALIDAD DISTRITAL DE SAN JERÓNIMO - APURIMAC (MD-SJERONIMO)	
5	Gobiernos locales		10946	MUNICIPALIDAD DISTRITAL DE SAN JERONIMO - CUSCO (MDSJ-CUSCO)	
5	Gobiernos locales		11357	MUNICIPALIDAD DISTRITAL DE SAN JOSÉ - LA LIBERTAD (MDSJ)	
5	Gobiernos locales		11437	MUNICIPALIDAD DISTRITAL DE SAN JOSÉ - LAMBAYEQUE (MDSJ)	
5	Gobiernos locales		11066	MUNICIPALIDAD DISTRITAL DE SAN JOSÉ DE LOS MOLINOS (MDSJM)	
5	Gobiernos locales		10897	MUNICIPALIDAD DISTRITAL DE SAN JOSÉ DE LOURDES	
5	Gobiernos locales		10719	MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA (MDSJB-AYACUCHO)	
5	Gobiernos locales		11067	MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - ICA (MD-SJBAUTISTA)	
5	Gobiernos locales		13342	MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - LORETO (MDSJB)	
5	Gobiernos locales		11764	MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LA VIRGEN (MDSJV)	
5	Gobiernos locales		10176	MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LOPECANCHA (MDJL)	
5	Gobiernos locales		10081	MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO (MDSJL)	
5	Gobiernos locales		10495	MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SIGUAS (MD - SJSIGUAS)	
5	Gobiernos locales		11079	MUNICIPALIDAD DISTRITAL DE SAN JUAN DE YANAC (MDSJY)	
5	Gobiernos locales		10646	MUNICIPALIDAD DISTRITAL DE SAN LORENZO DE QUINTI (MDSLQ)	
5	Gobiernos locales		10922	MUNICIPALIDAD DISTRITAL DE SAN LUIS (MD-SANLUIS)	
5	Gobiernos locales		11209	MUNICIPALIDAD DISTRITAL DE SAN MARCOS (MDSM)	
5	Gobiernos locales		10089	MUNICIPALIDAD DISTRITAL DE SAN MARTÍN DE PORRES (MDSMP)	
5	Gobiernos locales		13243	MUNICIPALIDAD DISTRITAL DE SAN MIGUEL (MDSM)	
5	Gobiernos locales		10622	MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE ACOS (MDSMA)	
5	Gobiernos locales		11183	MUNICIPALIDAD DISTRITAL DE SAN NICOLÁS (SN)	
5	Gobiernos locales		11528	MUNICIPALIDAD DISTRITAL DE SAN PABLO (M.D.S.P.)	
5	Gobiernos locales		19854	MUNICIPALIDAD DISTRITAL DE SAN PABLO DE PILLAO (MDSPP)	
5	Gobiernos locales		13337	MUNICIPALIDAD DISTRITAL DE SAN PEDRO - CUSCO (MD-SAN PEDRO)	
5	Gobiernos locales		12001	MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CHAULAN (MD-SPCHAULAN)	
5	Gobiernos locales		11129	MUNICIPALIDAD DISTRITAL DE SAN RAMÓN (MDSR)	
5	Gobiernos locales		10322	MUNICIPALIDAD DISTRITAL DE SAN ROQUE DE CUMBAZA	
5	Gobiernos locales		11376	MUNICIPALIDAD DISTRITAL DE SANAGORAN (MDS)	
5	Gobiernos locales		10958	MUNICIPALIDAD DISTRITAL DE SANGARARA (MDS)	
5	Gobiernos locales		11150	MUNICIPALIDAD DISTRITAL DE SANTA (MD - SANTA)	
5	Gobiernos locales		10110	MUNICIPALIDAD DISTRITAL DE SANTA ANITA (MDSA)	
5	Gobiernos locales		13336	MUNICIPALIDAD DISTRITAL DE SANTA CRUZ (MD-SANTA CRUZ)	
5	Gobiernos locales		10612	MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE FLORES (MDSCF)	
5	Gobiernos locales		10653	MUNICIPALIDAD DISTRITAL DE SANTA EULALIA (MDSE)	
5	Gobiernos locales		10668	MUNICIPALIDAD DISTRITAL DE SANTA MARÍA (MDSM)	
5	Gobiernos locales		10397	MUNICIPALIDAD DISTRITAL DE SANTA MARÍA DE CHICMO	
5	Gobiernos locales		10113	MUNICIPALIDAD DISTRITAL DE SANTA MARÍA DEL MAR (MDSMM)	
5	Gobiernos locales		12002	MUNICIPALIDAD DISTRITAL DE SANTA MARÍA DEL VALLE (MD-SMDELVALLE)	
5	Gobiernos locales		11413	MUNICIPALIDAD DISTRITAL DE SANTA ROSA (MDSR)	
5	Gobiernos locales		10116	MUNICIPALIDAD DISTRITAL DE SANTA ROSA - LIMA (MDSR)	
5	Gobiernos locales		12211	MUNICIPALIDAD DISTRITAL DE SANTA ROSA - SAN MARTIN (MD-SROSA)	
5	Gobiernos locales		10948	MUNICIPALIDAD DISTRITAL DE SANTIAGO - CUSCO (MD-SANTIAGO)	
5	Gobiernos locales		11068	MUNICIPALIDAD DISTRITAL DE SANTIAGO - ICA (MDS - SANTIAGO)	
5	Gobiernos locales		11327	MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CAO (MDSC)	
5	Gobiernos locales		10234	MUNICIPALIDAD DISTRITAL DE SANTO TORIBIO (MDST)	
5	Gobiernos locales		11563	MUNICIPALIDAD DISTRITAL DE SAPILLICA (MD - SAPILLICA)	
5	Gobiernos locales		11782	MUNICIPALIDAD DISTRITAL DE SEPAHUA (MDS)	
5	Gobiernos locales		12212	MUNICIPALIDAD DISTRITAL DE SHATOJA (MD-SHATOJA)	
5	Gobiernos locales		11169	MUNICIPALIDAD DISTRITAL DE SHUPLUY (MD-SHUPLUY)	
5	Gobiernos locales		11106	MUNICIPALIDAD DISTRITAL DE SICAYA (MDS)	
5	Gobiernos locales		12149	MUNICIPALIDAD DISTRITAL DE SIMÓN BOLIVAR (MDSB)	
5	Gobiernos locales		11351	MUNICIPALIDAD DISTRITAL DE SINSICAP (MD-SINSICAP)	
5	Gobiernos locales		10822	MUNICIPALIDAD DISTRITAL DE SITACOCHA (MDS-LL)	
5	Gobiernos locales		11755	MUNICIPALIDAD DISTRITAL DE SITAJARA (MDSITAJARA)	
5	Gobiernos locales		10499	MUNICIPALIDAD DISTRITAL DE SOCABAYA (MD - SOCABAYA)	
5	Gobiernos locales		11573	MUNICIPALIDAD DISTRITAL DE SONDORILLO (MD - SONDORILLO)	
5	Gobiernos locales		12198	MUNICIPALIDAD DISTRITAL DE SORITOR (MD-SORITOR)	
5	Gobiernos locales		10832	MUNICIPALIDAD DISTRITAL DE SUCRE (MDS)	
5	Gobiernos locales		10165	MUNICIPALIDAD DISTRITAL DE SUPE (MDS)	
5	Gobiernos locales		10254	MUNICIPALIDAD DISTRITAL DE SUPE PUERTO (MDSP)	
5	Gobiernos locales		11783	MUNICIPALIDAD DISTRITAL DE TAHUANIA (MDT)	
5	Gobiernos locales		11589	MUNICIPALIDAD DISTRITAL DE TAMARINDO (MDTAMARINDO)	
5	Gobiernos locales		11555	MUNICIPALIDAD DISTRITAL DE TAMBOGRANDE (MD - TGRANDE)	
5	Gobiernos locales		10352	MUNICIPALIDAD DISTRITAL DE TAMBURCO (MDTAMBURCO)	
5	Gobiernos locales		10287	MUNICIPALIDAD DISTRITAL DE TARICA (MD-TARICA)	
5	Gobiernos locales		11757	MUNICIPALIDAD DISTRITAL DE TARUCACHI (M.D.TARUCACHI)	
5	Gobiernos locales		13351	MUNICIPALIDAD DISTRITAL DE TENIENTE MANUEL CLAVERO (MD-TMC)	
5	Gobiernos locales		10500	MUNICIPALIDAD DISTRITAL DE TIABAYA (MDTIABAYA)	
5	Gobiernos locales		11758	MUNICIPALIDAD DISTRITAL DE TICACO (MDT)	
5	Gobiernos locales		11143	MUNICIPALIDAD DISTRITAL DE TICAPAMPA (MD-TICAPAMPA)	
5	Gobiernos locales		11522	MUNICIPALIDAD DISTRITAL DE TIGRE (MD DE EL TIGRE)	
5	Gobiernos locales		11180	MUNICIPALIDAD DISTRITAL DE TINCO (MDT)	
5	Gobiernos locales		10307	MUNICIPALIDAD DISTRITAL DE TINGO DE SAPOSOA (MDTS)	
5	Gobiernos locales		12013	MUNICIPALIDAD DISTRITAL DE TOMAY KICHWA (MD-TOMAY KICHWA)	
5	Gobiernos locales		11483	MUNICIPALIDAD DISTRITAL DE TORATA (MDT - TORATA)	
5	Gobiernos locales		12061	MUNICIPALIDAD DISTRITAL DE TOURNAVISTA (MD-TOURNAVISTA)	
5	Gobiernos locales		11438	MUNICIPALIDAD DISTRITAL DE TUCUME (MDT)	
5	Gobiernos locales		11421	MUNICIPALIDAD DISTRITAL DE TUMAN (MDT)	
5	Gobiernos locales		10923	MUNICIPALIDAD DISTRITAL DE TUMBADEN (MD-TUMBADÉN)	
5	Gobiernos locales		10395	MUNICIPALIDAD DISTRITAL DE UCHIZA (MDU)	
5	Gobiernos locales		11211	MUNICIPALIDAD DISTRITAL DE UCO	
5	Gobiernos locales		12056	MUNICIPALIDAD DISTRITAL DE UMARI (MD-UMARI)	
5	Gobiernos locales		10542	MUNICIPALIDAD DISTRITAL DE URACA (MD-URACA)	
5	Gobiernos locales		11524	MUNICIPALIDAD DISTRITAL DE URARINAS (MDU)	
5	Gobiernos locales		11352	MUNICIPALIDAD DISTRITAL DE USQUIL (MDU)	
5	Gobiernos locales		10126	MUNICIPALIDAD DISTRITAL DE VALERA (MD-VALERA)	
5	Gobiernos locales		10670	MUNICIPALIDAD DISTRITAL DE VEGUETA (MD - VEGUETA)	
5	Gobiernos locales		10942	MUNICIPALIDAD DISTRITAL DE VENTANILLA (MDV)	
5	Gobiernos locales		11320	MUNICIPALIDAD DISTRITAL DE VÍCTOR LARCO HERRERA (MDVLH)	
5	Gobiernos locales		10475	MUNICIPALIDAD DISTRITAL DE VILCABAMBA	
5	Gobiernos locales		11023	MUNICIPALIDAD DISTRITAL DE VILCABAMBA - CUSCO (MDV - VILCABAMBA)	
5	Gobiernos locales		10124	MUNICIPALIDAD DISTRITAL DE VILLA MARÍA DEL TRIUNFO (MVMT)	
5	Gobiernos locales		12170	MUNICIPALIDAD DISTRITAL DE VILLA RICA (MD-VILLA RICA)	
5	Gobiernos locales		20859	MUNICIPALIDAD DISTRITAL DE VILLA VIRGEN (MDVV)	
5	Gobiernos locales		11108	MUNICIPALIDAD DISTRITAL DE VIQUES (MDV)	
5	Gobiernos locales		10709	MUNICIPALIDAD DISTRITAL DE VITIS (MDV)	
5	Gobiernos locales		11235	MUNICIPALIDAD DISTRITAL DE VITOC (MDV)	
5	Gobiernos locales		10502	MUNICIPALIDAD DISTRITAL DE VITOR (MDV)	
5	Gobiernos locales		10951	MUNICIPALIDAD DISTRITAL DE WANCHAQ (MUNIWANCHAQ)	
5	Gobiernos locales		10445	MUNICIPALIDAD DISTRITAL DE YANACA (MD-YANACA)	
5	Gobiernos locales		12153	MUNICIPALIDAD DISTRITAL DE YANACANCHA - PASCO (MDY)	
5	Gobiernos locales		12003	MUNICIPALIDAD DISTRITAL DE YARUMAYO (MDYARUMAYO)	
5	Gobiernos locales		10528	MUNICIPALIDAD DISTRITAL DE YAUCA (MDY)	
5	Gobiernos locales		11299	MUNICIPALIDAD DISTRITAL DE YAULI (MUNICIPIO DE YAULI)	
5	Gobiernos locales		11910	MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA (MDY)	
5	Gobiernos locales		11834	MUNICIPALIDAD DISTRITAL DE YAUTAN (MD-YAUTAN)	
5	Gobiernos locales		11270	MUNICIPALIDAD DISTRITAL DE YAUYOS (MDY)	
5	Gobiernos locales		11527	MUNICIPALIDAD DISTRITAL DE YAVARI (MD - YAVARI)	
5	Gobiernos locales		10860	MUNICIPALIDAD DISTRITAL DE YONAN (MDY)	
5	Gobiernos locales		10235	MUNICIPALIDAD DISTRITAL DE YURACMARCA (MD-YURACMARCA)	
5	Gobiernos locales		10366	MUNICIPALIDAD DISTRITAL DE YURACYACU (MDY)	
5	Gobiernos locales		11784	MUNICIPALIDAD DISTRITAL DE YURUA (MDY)	
5	Gobiernos locales		14225	MUNICIPALIDAD DISTRITAL DE ZAÑA (MDZ)	
5	Gobiernos locales		10075	MUNICIPALIDAD DISTRITAL DEL RIMAC (MDR)	
5	Gobiernos locales		11586	MUNICIPALIDAD DISTRITAL EL ARENAL (MDEA)	
5	Gobiernos locales		10485	MUNICIPALIDAD DISTRITAL LA JOYA (MD-LAJOYA)	
5	Gobiernos locales		18783	MUNICIPALIDAD DISTRITAL LA YARADA LOS PALOS (MDLYLP)	
